datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name,Day,Weekday_Name,is_weekend,Total_Sales,Season
2017-06-17,2.0,8.726,5.0,12.0,4.0,0.0,5.0,5.0,2017,6,Saturday,17,Saturday,1,41.726,Summer
2017-06-18,4.0,7.34,1.1,26.6,2.0,0.0,12.0,3.33,2017,6,Sunday,18,Sunday,1,56.37,Summer
2017-06-19,1.33,1.98,1.0,18.0,1.0,1.0,8.0,3.0,2017,6,Monday,19,Monday,0,35.31,Summer
2017-06-20,9.33,1.0,5.1,12.0,5.0,0.0,5.0,8.63,2017,6,Tuesday,20,Tuesday,0,46.06,Summer
2017-06-21,4.0,1.33,2.0,21.0,4.0,0.0,2.0,5.4,2017,6,Wednesday,21,Wednesday,0,39.73,Summer
2017-06-22,1.0,3.34,0.0,7.0,4.0,0.0,8.0,11.0,2017,6,Thursday,22,Thursday,0,34.34,Summer
2017-06-23,1.0,1.34,2.0,16.0,5.0,0.0,0.0,1.2,2017,6,Friday,23,Friday,0,26.54,Summer
2017-06-24,5.0,3.65,6.0,32.0,8.0,1.0,0.0,1.0,2017,6,Saturday,24,Saturday,1,56.65,Summer
2017-06-25,6.5,2.34,6.0,22.0,4.0,0.0,0.0,4.6,2017,6,Sunday,25,Sunday,1,45.440000000000005,Summer
2017-06-26,7.68,3.033,6.25,10.0,11.0,0.0,0.0,3.0,2017,6,Monday,26,Monday,0,40.963,Summer
2017-06-27,4.0,3.32,6.0,13.5,9.0,0.0,3.0,6.0,2017,6,Tuesday,27,Tuesday,0,44.82,Summer
2017-06-28,4.0,4.033,4.5,18.0,7.0,0.0,5.0,3.0,2017,6,Wednesday,28,Wednesday,0,45.533,Summer
2017-06-29,4.0,3.67,6.0,17.0,1.0,0.0,21.0,5.0,2017,6,Thursday,29,Thursday,0,57.67,Summer
2017-06-30,6.67,2.132,2.0,18.0,2.0,0.0,0.0,6.0,2017,6,Friday,30,Friday,0,36.802,Summer
2017-07-01,3.33,2.33,1.0,10.0,5.0,0.0,10.0,4.0,2017,7,Saturday,1,Saturday,1,35.66,Summer
2017-07-02,5.0,3.68,2.0,9.0,6.0,0.0,0.0,4.0,2017,7,Sunday,2,Sunday,1,29.68,Summer
2017-07-03,3.67,0.0,1.5,8.0,11.0,0.0,11.0,0.0,2017,7,Monday,3,Monday,0,35.17,Summer
2017-07-04,10.67,2.34,5.0,18.0,7.0,0.0,0.0,6.0,2017,7,Tuesday,4,Tuesday,0,49.01,Summer
2017-07-05,4.5,1.66,2.0,16.0,20.0,0.0,22.0,6.0,2017,7,Wednesday,5,Wednesday,0,72.16,Summer
2017-07-06,4.33,7.0,4.0,20.6,3.0,1.0,1.0,1.0,2017,7,Thursday,6,Thursday,0,41.93,Summer
2017-07-07,5.0,2.0,4.1,17.0,6.0,0.0,1.0,0.0,2017,7,Friday,7,Friday,0,35.1,Summer
2017-07-08,4.99,4.089,5.0,16.0,12.0,0.0,1.0,3.0,2017,7,Saturday,8,Saturday,1,46.079,Summer
2017-07-09,2.33,7.16,0.5,15.0,4.0,0.0,1.0,4.0,2017,7,Sunday,9,Sunday,1,33.99,Summer
2017-07-10,2.0,4.353,4.0,12.0,5.0,2.0,7.0,3.0,2017,7,Monday,10,Monday,0,39.353,Summer
2017-07-11,3.34,0.68,0.0,18.0,2.0,0.0,7.0,2.0,2017,7,Tuesday,11,Tuesday,0,33.019999999999996,Summer
2017-07-12,2.0,5.34,0.0,15.4,12.0,0.0,3.0,0.0,2017,7,Wednesday,12,Wednesday,0,37.74,Summer
2017-07-13,3.33,3.34,2.15,9.6,5.0,3.0,3.0,2.0,2017,7,Thursday,13,Thursday,0,31.42,Summer
2017-07-14,2.33,3.759,2.0,16.0,8.0,0.0,5.0,3.0,2017,7,Friday,14,Friday,0,40.089,Summer
2017-07-15,3.33,9.34,3.0,21.0,3.0,0.0,0.0,2.0,2017,7,Saturday,15,Saturday,1,41.67,Summer
2017-07-16,11.34,9.34,3.0,19.0,6.0,0.0,0.0,1.0,2017,7,Sunday,16,Sunday,1,49.68,Summer
2017-07-17,9.0,4.747,3.0,16.4,6.0,2.0,4.0,3.0,2017,7,Monday,17,Monday,0,48.147,Summer
2017-07-18,9.67,5.67,1.5,14.0,8.0,0.0,20.0,4.0,2017,7,Tuesday,18,Tuesday,0,62.84,Summer
2017-07-19,6.33,3.66,4.0,20.6,6.0,3.0,1.0,6.0,2017,7,Wednesday,19,Wednesday,0,50.59,Summer
2017-07-20,5.0,4.0,3.0,18.0,11.0,2.0,2.0,2.0,2017,7,Thursday,20,Thursday,0,47.0,Summer
2017-07-21,2.33,1.0,3.0,14.0,5.0,0.0,0.0,3.0,2017,7,Friday,21,Friday,0,28.33,Summer
2017-07-22,3.0,5.69,5.0,22.0,3.0,1.0,0.0,2.0,2017,7,Saturday,22,Saturday,1,41.69,Summer
2017-07-23,6.5,2.429,2.0,12.0,4.0,0.0,4.0,5.0,2017,7,Sunday,23,Sunday,1,35.929,Summer
2017-07-24,3.84,1.0,2.1,15.0,6.0,0.0,0.0,3.0,2017,7,Monday,24,Monday,0,30.939999999999998,Summer
2017-07-25,6.34,2.35,2.0,14.0,5.0,0.0,6.0,0.1,2017,7,Tuesday,25,Tuesday,0,35.79,Summer
2017-07-26,3.33,6.779,3.0,15.0,11.0,1.0,1.0,1.0,2017,7,Wednesday,26,Wednesday,0,42.109,Summer
2017-07-27,5.0,0.67,0.0,12.4,8.0,0.0,0.0,1.0,2017,7,Thursday,27,Thursday,0,27.07,Summer
2017-07-28,4.0,5.0,1.1,17.2,10.0,0.0,0.0,3.0,2017,7,Friday,28,Friday,0,40.3,Summer
2017-07-29,3.0,3.33,2.0,14.15,1.0,0.0,0.0,4.0,2017,7,Saturday,29,Saturday,1,27.48,Summer
2017-07-30,4.125,2.66,2.0,13.0,11.0,0.0,0.0,1.0,2017,7,Sunday,30,Sunday,1,33.785,Summer
2017-07-31,7.34,0.81,2.25,21.0,9.0,0.0,5.0,2.0,2017,7,Monday,31,Monday,0,47.4,Summer
2017-08-01,7.33,3.33,2.0,15.6,3.0,0.0,1.0,1.0,2017,8,Tuesday,1,Tuesday,0,33.26,Summer
2017-08-02,6.0,2.66,1.0,25.0,2.0,0.0,1.0,4.0,2017,8,Wednesday,2,Wednesday,0,41.66,Summer
2017-08-03,6.33,0.66,4.0,10.0,8.0,0.0,1.0,3.0,2017,8,Thursday,3,Thursday,0,32.99,Summer
2017-08-04,8.0,4.0,1.0,15.0,11.0,2.0,5.0,2.0,2017,8,Friday,4,Friday,0,48.0,Summer
2017-08-05,4.66,2.472,2.0,13.312,2.0,0.0,0.0,2.0,2017,8,Saturday,5,Saturday,1,26.444,Summer
2017-08-06,2.0,3.429,1.0,13.0,6.0,0.0,0.0,3.0,2017,8,Sunday,6,Sunday,1,28.429000000000002,Summer
2017-08-07,1.0,5.34,3.1,16.0,9.0,2.0,0.0,0.0,2017,8,Monday,7,Monday,0,36.44,Summer
2017-08-08,6.0,1.703,2.1,11.188,8.0,0.0,0.0,4.2,2017,8,Tuesday,8,Tuesday,0,33.191,Summer
2017-08-09,2.33,5.1,3.15,13.0,15.0,0.0,2.0,2.2,2017,8,Wednesday,9,Wednesday,0,42.78,Summer
2017-08-10,0.0,3.99,4.0,9.0,19.0,0.0,3.0,1.1,2017,8,Thursday,10,Thursday,0,40.09,Summer
2017-08-11,4.33,1.65,5.1,8.0,6.0,3.0,0.0,0.0,2017,8,Friday,11,Friday,0,28.08,Summer
2017-08-12,2.69,4.939,2.5,22.6,4.0,0.0,6.0,2.0,2017,8,Saturday,12,Saturday,1,44.729,Summer
2017-08-13,3.66,3.65,2.05,24.0,5.0,0.0,1.0,1.0,2017,8,Sunday,13,Sunday,1,40.36,Summer
2017-08-14,11.34,2.067,4.0,13.0,4.0,0.0,0.0,2.0,2017,8,Monday,14,Monday,0,36.407,Summer
2017-08-15,2.33,6.703,2.15,35.0,11.0,0.0,2.0,3.0,2017,8,Tuesday,15,Tuesday,0,62.183,Summer
2017-08-16,5.33,3.67,1.0,10.45,13.0,0.0,4.0,2.0,2017,8,Wednesday,16,Wednesday,0,39.45,Summer
2017-08-17,5.16,1.33,5.0,12.0,8.0,0.0,1.0,1.5,2017,8,Thursday,17,Thursday,0,33.99,Summer
2017-08-18,2.33,3.99,3.0,15.0,4.0,0.0,0.0,3.0,2017,8,Friday,18,Friday,0,31.32,Summer
2017-08-19,5.0,4.713,3.0,16.0,10.0,0.0,11.0,2.0,2017,8,Saturday,19,Saturday,1,51.713,Summer
2017-08-20,4.33,2.056,6.0,14.4,6.0,0.0,2.0,1.0,2017,8,Sunday,20,Sunday,1,35.786,Summer
2017-08-21,9.33,3.34,2.4,19.0,4.0,0.0,0.0,0.0,2017,8,Monday,21,Monday,0,38.07,Summer
2017-08-22,6.0,1.34,3.15,22.2,3.0,0.0,0.0,2.0,2017,8,Tuesday,22,Tuesday,0,37.69,Summer
2017-08-23,3.33,2.33,2.0,42.0,8.0,0.0,9.0,3.0,2017,8,Wednesday,23,Wednesday,0,69.66,Summer
2017-08-24,8.0,9.053,2.0,27.0,13.0,0.0,1.0,3.0,2017,8,Thursday,24,Thursday,0,63.053,Summer
2017-08-25,6.0,3.01,1.0,20.25,17.0,0.0,0.0,1.0,2017,8,Friday,25,Friday,0,48.26,Summer
2017-08-26,4.99,3.516,1.0,19.0,10.0,0.0,6.0,2.0,2017,8,Saturday,26,Saturday,1,46.506,Summer
2017-08-27,3.0,5.34,1.0,21.3,5.0,2.0,7.0,1.0,2017,8,Sunday,27,Sunday,1,45.64,Summer
2017-08-28,8.0,7.0,5.0,16.0,12.0,0.0,1.0,3.0,2017,8,Monday,28,Monday,0,52.0,Summer
2017-08-29,7.0,3.066,3.5,17.0,5.0,0.0,11.0,2.1,2017,8,Tuesday,29,Tuesday,0,48.666000000000004,Summer
2017-08-30,7.67,3.99,3.15,17.0,4.0,3.0,0.0,2.0,2017,8,Wednesday,30,Wednesday,0,40.81,Summer
2017-08-31,16.68,3.033,3.05,17.0,4.0,0.0,0.0,1.0,2017,8,Thursday,31,Thursday,0,44.763000000000005,Summer
2017-09-01,3.34,3.0,5.0,20.6,8.0,0.0,2.0,0.0,2017,9,Friday,1,Friday,0,41.94,Autumn
2017-09-02,6.34,2.13,6.0,18.4,8.0,0.0,1.0,3.0,2017,9,Saturday,2,Saturday,1,44.87,Autumn
2017-09-03,6.83,5.462,2.0,18.4,7.0,0.0,1.0,3.0,2017,9,Sunday,3,Sunday,1,43.692,Autumn
2017-09-04,6.5,3.33,6.0,24.0,7.0,0.0,0.0,3.0,2017,9,Monday,4,Monday,0,49.83,Autumn
2017-09-05,6.17,4.02,4.0,19.1,7.0,1.0,2.0,1.3,2017,9,Tuesday,5,Tuesday,0,44.589999999999996,Autumn
2017-09-06,4.33,3.0,5.0,32.0,6.0,0.0,3.0,3.0,2017,9,Wednesday,6,Wednesday,0,56.33,Autumn
2017-09-07,3.0,1.0,3.2,18.0,2.0,0.0,0.0,2.0,2017,9,Thursday,7,Thursday,0,29.2,Autumn
2017-09-08,8.83,7.32,3.1,34.0,8.0,0.0,3.0,4.0,2017,9,Friday,8,Friday,0,68.25,Autumn
2017-09-09,6.0,8.34,2.5,20.0,7.0,0.0,0.0,4.0,2017,9,Saturday,9,Saturday,1,47.84,Autumn
2017-09-10,3.34,5.35,1.0,35.6,7.0,0.0,0.0,4.2,2017,9,Sunday,10,Sunday,1,56.49,Autumn
2017-09-11,2.0,3.373,2.0,12.0,16.0,0.0,0.0,2.0,2017,9,Monday,11,Monday,0,37.373000000000005,Autumn
2017-09-12,1.0,4.35,5.2,18.25,6.0,1.0,1.0,2.2,2017,9,Tuesday,12,Tuesday,0,39.0,Autumn
2017-09-13,4.0,0.66,2.0,25.0,16.0,0.0,5.0,0.0,2017,9,Wednesday,13,Wednesday,0,52.66,Autumn
2017-09-14,5.0,5.34,5.0,22.4,6.0,0.0,9.0,5.0,2017,9,Thursday,14,Thursday,0,57.739999999999995,Autumn
2017-09-15,3.0,3.0,3.0,16.0,12.0,1.0,8.0,3.0,2017,9,Friday,15,Friday,0,49.0,Autumn
2017-09-16,7.0,3.0,3.45,27.3,11.0,0.0,0.0,1.2,2017,9,Saturday,16,Saturday,1,52.95,Autumn
2017-09-17,5.0,4.34,4.0,32.0,6.0,1.0,7.0,5.0,2017,9,Sunday,17,Sunday,1,64.34,Autumn
2017-09-18,9.0,4.34,1.0,27.0,7.0,0.0,1.0,2.0,2017,9,Monday,18,Monday,0,51.34,Autumn
2017-09-19,3.33,6.033,1.0,43.25,6.0,2.0,6.0,9.0,2017,9,Tuesday,19,Tuesday,0,76.613,Autumn
2017-09-20,2.0,2.363,0.1,35.45,6.0,0.0,6.0,0.0,2017,9,Wednesday,20,Wednesday,0,51.913000000000004,Autumn
2017-09-21,7.34,3.696,1.0,19.7,8.0,2.0,0.0,1.0,2017,9,Thursday,21,Thursday,0,42.736,Autumn
2017-09-22,4.66,2.241,3.0,27.5,2.0,0.0,0.0,3.0,2017,9,Friday,22,Friday,0,42.400999999999996,Autumn
2017-09-23,9.99,6.99,3.0,14.45,12.0,2.0,0.0,2.0,2017,9,Saturday,23,Saturday,1,50.43,Autumn
2017-09-24,3.66,4.826,2.0,52.4,7.0,1.0,6.0,1.0,2017,9,Sunday,24,Sunday,1,77.886,Autumn
2017-09-25,1.0,2.517,1.0,39.2,7.0,3.0,26.0,1.0,2017,9,Monday,25,Monday,0,80.717,Autumn
2017-09-26,2.0,5.67,2.1,38.6,4.0,0.0,6.0,1.0,2017,9,Tuesday,26,Tuesday,0,59.370000000000005,Autumn
2017-09-27,4.0,2.33,3.0,38.0,7.0,3.0,3.0,0.0,2017,9,Wednesday,27,Wednesday,0,60.33,Autumn
2017-09-28,3.34,2.68,2.5,37.85,3.0,0.0,10.0,0.0,2017,9,Thursday,28,Thursday,0,59.370000000000005,Autumn
2017-09-29,1.0,5.0,3.0,35.4,8.0,6.0,5.0,1.0,2017,9,Friday,29,Friday,0,64.4,Autumn
2017-09-30,5.33,3.01,3.0,61.9,6.0,0.0,28.0,0.0,2017,9,Saturday,30,Saturday,1,107.24,Autumn
2017-10-01,4.0,5.891,3.0,72.1,7.0,1.0,20.0,1.0,2017,10,Sunday,1,Sunday,1,113.991,Autumn
2017-10-02,8.33,2.0,3.15,18.0,3.0,1.0,0.0,0.0,2017,10,Monday,2,Monday,0,35.480000000000004,Autumn
2017-10-03,0.34,2.1,3.15,57.2,21.0,3.0,5.0,2.0,2017,10,Tuesday,3,Tuesday,0,93.79,Autumn
2017-10-04,2.0,4.33,4.0,37.0,6.0,0.0,2.0,1.0,2017,10,Wednesday,4,Wednesday,0,56.33,Autumn
2017-10-05,5.33,3.99,5.0,40.8,5.0,0.0,11.0,2.0,2017,10,Thursday,5,Thursday,0,73.12,Autumn
2017-10-06,3.99,4.66,1.0,39.8,7.0,0.0,6.0,2.0,2017,10,Friday,6,Friday,0,64.44999999999999,Autumn
2017-10-07,4.0,2.023,2.0,35.25,4.0,0.0,10.0,1.0,2017,10,Saturday,7,Saturday,1,58.272999999999996,Autumn
2017-10-08,8.67,3.261,5.2,77.1,2.0,0.0,15.0,4.0,2017,10,Sunday,8,Sunday,1,115.231,Autumn
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,Monday,9,Monday,0,0.0,Autumn
2017-10-10,10.0,2.68,2.0,25.0,8.0,0.0,11.0,3.0,2017,10,Tuesday,10,Tuesday,0,61.68,Autumn
2017-10-11,3.5,1.0,4.6,39.4,2.0,0.0,6.0,2.5,2017,10,Wednesday,11,Wednesday,0,59.0,Autumn
2017-10-12,4.0,2.393,2.3,41.0,9.0,0.0,1.0,2.0,2017,10,Thursday,12,Thursday,0,61.693,Autumn
2017-10-13,5.33,1.396,0.6,38.0,8.0,2.0,3.0,4.0,2017,10,Friday,13,Friday,0,62.326,Autumn
2017-10-14,4.84,3.66,4.0,42.2,9.0,1.0,20.0,0.0,2017,10,Saturday,14,Saturday,1,84.7,Autumn
2017-10-15,6.0,6.68,1.0,37.0,5.0,0.0,11.0,2.0,2017,10,Sunday,15,Sunday,1,68.68,Autumn
2017-10-16,2.33,0.67,0.0,45.1,9.0,0.0,2.0,2.0,2017,10,Monday,16,Monday,0,61.1,Autumn
2017-10-17,3.34,1.67,6.0,26.2,9.0,2.0,6.0,1.0,2017,10,Tuesday,17,Tuesday,0,55.21,Autumn
2017-10-18,5.34,1.33,1.0,52.85,15.0,0.0,1.0,1.0,2017,10,Wednesday,18,Wednesday,0,77.52000000000001,Autumn
2017-10-19,4.33,5.99,4.7,25.5,8.0,0.0,13.0,0.0,2017,10,Thursday,19,Thursday,0,61.519999999999996,Autumn
2017-10-20,2.83,4.363,3.0,36.25,15.0,0.0,8.0,0.0,2017,10,Friday,20,Friday,0,69.443,Autumn
2017-10-21,3.33,3.769,3.3,25.2,9.0,3.0,5.0,4.0,2017,10,Saturday,21,Saturday,1,56.599000000000004,Autumn
2017-10-22,8.0,5.0,5.0,57.8,8.0,0.0,9.0,2.0,2017,10,Sunday,22,Sunday,1,94.8,Autumn
2017-10-23,3.33,1.363,2.0,28.6,4.0,0.0,28.0,1.0,2017,10,Monday,23,Monday,0,68.293,Autumn
2017-10-24,2.0,2.0,10.0,65.2,3.0,0.0,10.0,1.0,2017,10,Tuesday,24,Tuesday,0,93.2,Autumn
2017-10-25,6.34,3.33,5.35,26.9,4.0,0.0,1.0,1.0,2017,10,Wednesday,25,Wednesday,0,47.92,Autumn
2017-10-26,1.33,1.099,2.0,38.0,9.0,1.0,5.0,2.3,2017,10,Thursday,26,Thursday,0,59.729,Autumn
2017-10-27,6.32,2.363,6.0,26.0,14.0,1.0,21.0,2.0,2017,10,Friday,27,Friday,0,78.68299999999999,Autumn
2017-10-28,5.0,2.33,4.0,24.1,11.0,0.0,7.0,3.0,2017,10,Saturday,28,Saturday,1,56.43,Autumn
2017-10-29,7.66,2.373,1.05,36.0,3.0,0.0,1.0,2.2,2017,10,Sunday,29,Sunday,1,53.283,Autumn
2017-10-30,1.5,3.66,2.0,32.8,7.0,0.0,9.0,1.0,2017,10,Monday,30,Monday,0,56.959999999999994,Autumn
2017-10-31,4.33,1.363,4.0,38.0,2.0,0.0,0.0,1.0,2017,10,Tuesday,31,Tuesday,0,50.693,Autumn
2017-11-01,0.67,3.429,2.0,23.0,5.0,0.0,3.0,1.0,2017,11,Wednesday,1,Wednesday,0,38.099000000000004,Autumn
2017-11-02,4.0,2.066,1.55,22.1,5.0,0.0,11.0,3.0,2017,11,Thursday,2,Thursday,0,48.716,Autumn
2017-11-03,2.33,7.67,4.4,37.4,10.0,3.0,6.0,1.0,2017,11,Friday,3,Friday,0,71.8,Autumn
2017-11-04,10.34,7.472,6.0,33.0,5.0,0.0,1.0,3.2,2017,11,Saturday,4,Saturday,1,66.012,Autumn
2017-11-05,6.33,5.799,1.1,35.45,1.0,0.0,5.0,2.0,2017,11,Sunday,5,Sunday,1,56.679,Autumn
2017-11-06,8.34,3.2,2.0,20.2,11.0,3.0,8.0,1.0,2017,11,Monday,6,Monday,0,56.739999999999995,Autumn
2017-11-07,0.67,4.0,7.0,20.0,4.0,0.0,0.0,1.5,2017,11,Tuesday,7,Tuesday,0,37.17,Autumn
2017-11-08,6.0,1.1,2.0,9.2,1.0,0.0,5.0,1.0,2017,11,Wednesday,8,Wednesday,0,25.299999999999997,Autumn
2017-11-09,2.67,3.746,0.0,28.8,2.0,0.0,11.0,1.0,2017,11,Thursday,9,Thursday,0,49.216,Autumn
2017-11-10,9.34,6.66,6.2,34.0,9.0,0.0,22.0,2.0,2017,11,Friday,10,Friday,0,89.2,Autumn
2017-11-11,8.5,3.0,4.1,32.0,8.0,0.0,2.0,0.0,2017,11,Saturday,11,Saturday,1,57.6,Autumn
2017-11-12,5.0,3.65,6.15,40.0,9.0,0.0,3.0,2.0,2017,11,Sunday,12,Sunday,1,68.8,Autumn
2017-11-13,9.33,2.429,4.2,44.2,5.0,0.0,5.0,0.2,2017,11,Monday,13,Monday,0,70.35900000000001,Autumn
2017-11-14,3.0,0.859,2.0,6.8,14.0,0.0,19.0,1.0,2017,11,Tuesday,14,Tuesday,0,46.659,Autumn
2017-11-15,5.33,2.726,7.7,17.0,8.0,3.0,0.0,1.0,2017,11,Wednesday,15,Wednesday,0,44.756,Autumn
2017-11-16,5.33,2.0,3.0,17.6,3.0,0.0,1.0,1.0,2017,11,Thursday,16,Thursday,0,32.93,Autumn
2017-11-17,3.0,4.837,3.0,34.0,5.0,0.0,30.0,2.0,2017,11,Friday,17,Friday,0,81.837,Autumn
2017-11-18,5.33,8.45,2.0,42.5,2.0,0.0,8.0,1.2,2017,11,Saturday,18,Saturday,1,69.48,Autumn
2017-11-19,4.0,6.88,1.0,29.0,3.0,0.0,6.0,2.5,2017,11,Sunday,19,Sunday,1,52.379999999999995,Autumn
2017-11-20,2.34,5.34,2.4,28.8,10.0,0.0,2.0,0.0,2017,11,Monday,20,Monday,0,50.88,Autumn
2017-11-21,13.33,0.68,1.0,22.4,5.0,0.0,2.0,1.0,2017,11,Tuesday,21,Tuesday,0,45.41,Autumn
2017-11-22,2.0,4.0,1.0,26.1,20.0,0.0,1.0,1.0,2017,11,Wednesday,22,Wednesday,0,55.1,Autumn
2017-11-23,9.33,5.99,6.0,34.3,14.0,0.0,0.0,3.0,2017,11,Thursday,23,Thursday,0,72.62,Autumn
2017-11-24,8.0,3.132,5.0,34.324,5.0,2.0,2.0,0.0,2017,11,Friday,24,Friday,0,59.455999999999996,Autumn
2017-11-25,5.33,6.076,4.1,26.5,8.0,0.0,2.0,0.0,2017,11,Saturday,25,Saturday,1,52.006,Autumn
2017-11-26,5.66,5.786,1.0,31.2,2.0,1.0,12.0,2.0,2017,11,Sunday,26,Sunday,1,60.646,Autumn
2017-11-27,1.34,3.67,6.1,34.825,4.0,0.0,7.0,3.0,2017,11,Monday,27,Monday,0,59.935,Autumn
2017-11-28,5.0,1.34,5.35,40.6,5.0,3.0,8.0,3.0,2017,11,Tuesday,28,Tuesday,0,71.28999999999999,Autumn
2017-11-29,6.34,2.397,4.1,32.6,7.0,0.0,5.0,3.0,2017,11,Wednesday,29,Wednesday,0,60.437,Autumn
2017-11-30,5.67,1.396,3.0,30.0,2.0,0.0,9.0,3.0,2017,11,Thursday,30,Thursday,0,54.066,Autumn
2017-12-01,10.33,7.66,1.0,25.4,3.0,0.0,5.0,2.0,2017,12,Friday,1,Friday,0,54.39,Winter
2017-12-02,4.33,3.67,5.0,22.0,11.0,0.0,0.0,1.5,2017,12,Saturday,2,Saturday,1,47.5,Winter
2017-12-03,5.33,6.023,3.0,33.4,3.0,0.0,6.0,2.0,2017,12,Sunday,3,Sunday,1,58.753,Winter
2017-12-04,1.0,2.363,4.0,15.6,3.0,0.0,13.0,3.0,2017,12,Monday,4,Monday,0,41.963,Winter
2017-12-05,3.68,3.165,4.05,17.1,1.0,0.0,6.0,2.0,2017,12,Tuesday,5,Tuesday,0,36.995000000000005,Winter
2017-12-06,4.0,4.396,2.1,29.2,12.0,0.0,6.0,1.0,2017,12,Wednesday,6,Wednesday,0,58.696,Winter
2017-12-07,3.0,2.66,5.45,24.9,8.0,0.0,7.0,1.0,2017,12,Thursday,7,Thursday,0,52.01,Winter
2017-12-08,5.33,2.51,3.5,44.2,5.0,1.0,7.0,2.0,2017,12,Friday,8,Friday,0,70.54,Winter
2017-12-09,5.0,2.17,5.4,36.6,14.0,0.0,7.0,2.0,2017,12,Saturday,9,Saturday,1,72.17,Winter
2017-12-10,5.0,2.802,5.0,48.0,7.0,0.0,18.0,2.0,2017,12,Sunday,10,Sunday,1,87.80199999999999,Winter
2017-12-11,8.0,6.0,5.5,34.4,10.0,0.0,6.0,1.0,2017,12,Monday,11,Monday,0,70.9,Winter
2017-12-12,1.33,5.066,3.0,44.0,6.0,1.0,12.0,2.0,2017,12,Tuesday,12,Tuesday,0,74.396,Winter
2017-12-13,4.0,3.34,2.3,29.0,9.0,0.0,0.0,1.0,2017,12,Wednesday,13,Wednesday,0,48.64,Winter
2017-12-14,3.0,3.0,3.0,30.0,5.0,0.0,0.0,3.0,2017,12,Thursday,14,Thursday,0,47.0,Winter
2017-12-15,4.18,5.01,2.5,29.0,6.0,0.0,0.0,1.0,2017,12,Friday,15,Friday,0,47.69,Winter
2017-12-16,11.0,6.0,3.0,36.6,6.0,1.0,1.0,2.0,2017,12,Saturday,16,Saturday,1,66.6,Winter
2017-12-17,7.0,0.33,5.1,37.0,11.0,0.0,15.0,2.0,2017,12,Sunday,17,Sunday,1,77.43,Winter
2017-12-18,0.66,4.67,6.0,31.6,7.0,0.0,8.0,0.0,2017,12,Monday,18,Monday,0,57.93,Winter
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,Tuesday,19,Tuesday,0,0.0,Winter
2017-12-20,2.0,3.396,3.0,27.2,3.0,0.0,11.0,2.0,2017,12,Wednesday,20,Wednesday,0,51.596000000000004,Winter
2017-12-21,2.02,2.66,4.0,23.4,5.0,0.0,6.0,0.0,2017,12,Thursday,21,Thursday,0,43.08,Winter
2017-12-22,5.99,2.769,1.5,26.0,13.0,0.0,1.0,1.6,2017,12,Friday,22,Friday,0,51.859,Winter
2017-12-23,6.0,4.505,6.1,28.3,6.0,0.0,1.0,1.0,2017,12,Saturday,23,Saturday,1,52.905,Winter
2017-12-24,7.66,3.46,2.0,32.2,4.0,0.0,5.0,1.0,2017,12,Sunday,24,Sunday,1,55.32000000000001,Winter
2017-12-25,1.0,0.62,4.1,15.53,4.0,0.0,6.0,2.0,2017,12,Monday,25,Monday,0,33.25,Winter
2017-12-26,2.99,4.67,3.5,56.9,9.0,0.0,9.0,2.0,2017,12,Tuesday,26,Tuesday,0,88.06,Winter
2017-12-27,7.0,4.814,5.15,32.7,9.0,0.0,3.0,0.0,2017,12,Wednesday,27,Wednesday,0,61.664,Winter
2017-12-28,7.33,3.462,5.1,35.35,12.0,3.0,24.0,1.0,2017,12,Thursday,28,Thursday,0,91.242,Winter
2017-12-29,9.34,2.066,2.5,41.4,17.0,0.0,11.0,2.0,2017,12,Friday,29,Friday,0,85.306,Winter
2017-12-30,8.68,8.363,4.0,50.0,8.0,0.0,10.0,3.0,2017,12,Saturday,30,Saturday,1,92.043,Winter
2017-12-31,13.83,10.043,5.3,70.2,9.0,0.0,0.0,1.0,2017,12,Sunday,31,Sunday,1,109.373,Winter
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,Monday,1,Monday,0,0.0,Winter
2018-01-02,1.0,5.33,2.25,38.0,3.0,0.0,2.0,2.0,2018,1,Tuesday,2,Tuesday,0,53.58,Winter
2018-01-03,4.67,2.397,3.0,54.0,4.0,0.0,10.0,3.0,2018,1,Wednesday,3,Wednesday,0,81.06700000000001,Winter
2018-01-04,6.0,1.099,1.0,39.2,9.0,0.0,1.0,2.0,2018,1,Thursday,4,Thursday,0,59.29900000000001,Winter
2018-01-05,12.0,6.825,3.0,26.0,11.0,0.0,21.0,1.0,2018,1,Friday,5,Friday,0,80.825,Winter
2018-01-06,4.66,1.66,2.2,73.0,4.0,0.0,5.0,8.0,2018,1,Saturday,6,Saturday,1,98.52,Winter
2018-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,Sunday,7,Sunday,1,0.0,Winter
2018-01-08,2.33,6.53,4.2,29.6,5.0,0.0,0.0,1.0,2018,1,Monday,8,Monday,0,48.66,Winter
2018-01-09,5.33,2.099,5.0,33.825,9.0,6.0,10.0,1.0,2018,1,Tuesday,9,Tuesday,0,72.254,Winter
